asset_id,snapshot_date,ensemble_probability,risk_level,top_reason_1,top_reason_2,top_reason_3,top_reason_4,top_reason_5,protective_factor_1,protective_factor_2,protective_factor_3
AST025331,2026-05-25,0.5836983766818669,HIGH,numeric__total_maintenance_cost (+0.0128),numeric__total_downtime (+0.0069),numeric__total_train_passages (+0.0068),numeric__maintenance_count (+0.0067),numeric__days_since_maintenance (+0.0064),numeric__condition_decline (-0.0008),numeric__condition_change (-0.0007),numeric__near_end_of_life (-0.0002)
AST036188,2026-05-25,0.5836891374757711,HIGH,numeric__total_maintenance_cost (+0.0131),numeric__total_downtime (+0.0069),numeric__total_train_passages (+0.0067),numeric__maintenance_count (+0.0061),numeric__days_since_maintenance (+0.0060),numeric__life_remaining_ratio (-0.0008),numeric__condition_decline (-0.0008),numeric__condition_usage_risk (-0.0006)
AST032484,2026-05-25,0.5836815193926614,HIGH,numeric__total_maintenance_cost (+0.0129),numeric__days_since_maintenance (+0.0072),numeric__total_train_passages (+0.0067),numeric__total_downtime (+0.0066),numeric__maintenance_count (+0.0060),numeric__avg_downtime (-0.0017),numeric__asset_age_at_snapshot (-0.0012),numeric__condition_decline (-0.0009)
AST024958,2026-05-25,0.5836563823988286,HIGH,numeric__total_maintenance_cost (+0.0111),numeric__total_train_passages (+0.0066),numeric__maintenance_count (+0.0061),numeric__days_since_maintenance (+0.0057),numeric__avg_downtime (+0.0053),numeric__maintenance_cost_90d (-0.0008),numeric__initial_condition_score (-0.0004),categorical__maintenance_priority_Medium (-0.0001)
AST017844,2026-05-25,0.5836313402527286,HIGH,numeric__total_maintenance_cost (+0.0126),numeric__total_downtime (+0.0071),numeric__maintenance_count (+0.0070),numeric__total_train_passages (+0.0068),numeric__days_since_maintenance (+0.0059),numeric__condition_decline (-0.0008),numeric__condition_usage_risk (-0.0008),numeric__condition_change (-0.0007)
AST016063,2026-05-25,0.5834777588435537,HIGH,numeric__total_maintenance_cost (+0.0112),numeric__days_since_maintenance (+0.0080),numeric__maintenance_count (+0.0066),numeric__total_train_passages (+0.0065),categorical__station_code_KIKA (+0.0060),numeric__avg_downtime (-0.0020),numeric__maintenance_count_180d (-0.0011),numeric__condition_usage_risk (-0.0008)
AST016896,2026-05-25,0.5834255114050501,HIGH,numeric__total_maintenance_cost (+0.0124),numeric__maintenance_count (+0.0066),numeric__total_train_passages (+0.0065),numeric__days_since_maintenance (+0.0059),numeric__total_downtime (+0.0059),numeric__avg_downtime (-0.0019),numeric__maintenance_cost_90d (-0.0006),numeric__maintenance_count_90d (-0.0004)
AST018417,2026-05-25,0.5834065276506915,HIGH,numeric__total_maintenance_cost (+0.0131),numeric__total_downtime (+0.0071),numeric__total_train_passages (+0.0068),numeric__maintenance_count (+0.0066),numeric__days_since_maintenance (+0.0059),numeric__avg_downtime (-0.0018),numeric__condition_decline (-0.0009),numeric__condition_change (-0.0007)
AST012789,2026-05-25,0.5833944317661177,HIGH,numeric__total_maintenance_cost (+0.0122),numeric__days_since_maintenance (+0.0079),numeric__maintenance_count (+0.0066),numeric__total_train_passages (+0.0063),numeric__total_downtime (+0.0056),numeric__avg_downtime (-0.0019),numeric__maintenance_count_180d (-0.0011),numeric__wear_defect_risk (-0.0006)
AST031361,2026-05-25,0.5832393067349908,HIGH,numeric__total_maintenance_cost (+0.0123),numeric__total_train_passages (+0.0065),numeric__days_since_maintenance (+0.0064),numeric__maintenance_count (+0.0061),numeric__total_downtime (+0.0056),numeric__maintenance_cost_90d (-0.0006),numeric__maintenance_count_90d (-0.0003),numeric__near_end_of_life (-0.0002)
AST035810,2026-05-25,0.5832246161365056,HIGH,numeric__total_maintenance_cost (+0.0128),numeric__total_downtime (+0.0069),numeric__total_train_passages (+0.0067),numeric__maintenance_count (+0.0067),numeric__days_since_maintenance (+0.0066),numeric__maintenance_count_180d (-0.0010),numeric__condition_decline (-0.0009),numeric__condition_change (-0.0007)
AST021856,2026-05-25,0.5832183710197828,HIGH,numeric__total_maintenance_cost (+0.0122),numeric__maintenance_count (+0.0067),numeric__total_train_passages (+0.0063),numeric__days_since_maintenance (+0.0058),numeric__avg_downtime (+0.0051),numeric__maintenance_cost_90d (-0.0006),numeric__wear_defect_risk (-0.0005),numeric__initial_condition_score (-0.0003)
AST038366,2026-05-25,0.5831963625480416,HIGH,numeric__total_maintenance_cost (+0.0128),numeric__total_downtime (+0.0077),numeric__total_train_passages (+0.0067),numeric__maintenance_count (+0.0067),numeric__days_since_maintenance (+0.0064),numeric__condition_decline (-0.0008),numeric__maintenance_cost_90d (-0.0004),numeric__initial_condition_score (-0.0003)
AST019584,2026-05-25,0.5831689655199027,HIGH,numeric__total_maintenance_cost (+0.0123),numeric__maintenance_count (+0.0066),numeric__total_train_passages (+0.0065),categorical__station_code_LPTA (+0.0064),numeric__days_since_maintenance (+0.0058),numeric__avg_downtime (-0.0016),numeric__maintenance_cost_90d (-0.0005),numeric__maintenance_count_90d (-0.0004)
AST025460,2026-05-25,0.5830656544847808,HIGH,numeric__total_maintenance_cost (+0.0130),numeric__total_downtime (+0.0071),numeric__total_train_passages (+0.0068),numeric__maintenance_count (+0.0067),numeric__days_since_maintenance (+0.0059),numeric__condition_decline (-0.0009),numeric__condition_change (-0.0007),numeric__condition_usage_risk (-0.0007)
AST017067,2026-05-25,0.5830397632219302,HIGH,numeric__total_maintenance_cost (+0.0124),numeric__days_since_maintenance (+0.0080),numeric__maintenance_count (+0.0066),numeric__total_train_passages (+0.0065),numeric__total_downtime (+0.0056),numeric__avg_downtime (-0.0019),numeric__maintenance_count_180d (-0.0012),numeric__maintenance_cost_90d (-0.0006)
AST032728,2026-05-25,0.5829950171589243,HIGH,numeric__total_maintenance_cost (+0.0123),numeric__days_since_maintenance (+0.0078),numeric__maintenance_count (+0.0066),numeric__total_train_passages (+0.0065),numeric__total_downtime (+0.0057),numeric__maintenance_count_90d (-0.0011),numeric__maintenance_count_180d (-0.0010),numeric__asset_age_at_snapshot (-0.0010)
AST037665,2026-05-25,0.5828964956503981,HIGH,numeric__total_maintenance_cost (+0.0122),numeric__days_since_maintenance (+0.0069),numeric__maintenance_count (+0.0067),numeric__total_train_passages (+0.0065),numeric__total_downtime (+0.0057),numeric__maintenance_count_180d (-0.0010),numeric__maintenance_cost_90d (-0.0006),numeric__maintenance_interval_days (-0.0003)
AST034839,2026-05-25,0.5828668081692548,HIGH,numeric__total_maintenance_cost (+0.0123),numeric__maintenance_count (+0.0074),numeric__total_train_passages (+0.0063),numeric__total_downtime (+0.0055),numeric__avg_downtime (+0.0052),numeric__days_since_maintenance (-0.0019),numeric__maintenance_cost_90d (-0.0007),numeric__wear_defect_risk (-0.0005)
AST037485,2026-05-25,0.5828602526588266,HIGH,numeric__total_maintenance_cost (+0.0131),numeric__total_downtime (+0.0075),numeric__total_train_passages (+0.0067),numeric__days_since_maintenance (+0.0066),numeric__maintenance_count (+0.0061),numeric__life_remaining_ratio (-0.0011),numeric__condition_decline (-0.0009),numeric__maintenance_cost_90d (-0.0007)
AST016919,2026-05-25,0.5828533555555211,HIGH,numeric__total_maintenance_cost (+0.0130),numeric__total_downtime (+0.0069),numeric__total_train_passages (+0.0067),numeric__days_since_maintenance (+0.0065),numeric__maintenance_count (+0.0061),numeric__condition_decline (-0.0008),numeric__condition_change (-0.0007),numeric__condition_usage_risk (-0.0006)
AST015003,2026-05-25,0.5828099645294607,HIGH,numeric__total_maintenance_cost (+0.0129),numeric__total_train_passages (+0.0067),numeric__days_since_maintenance (+0.0066),numeric__total_downtime (+0.0062),numeric__maintenance_count (+0.0060),numeric__condition_change (-0.0012),numeric__life_remaining_ratio (-0.0010),numeric__maintenance_cost_90d (-0.0008)
AST025125,2026-05-25,0.58278176000437,HIGH,categorical__station_code_PAY (+0.0157),numeric__total_maintenance_cost (+0.0113),numeric__days_since_maintenance (+0.0081),numeric__maintenance_pressure (+0.0062),numeric__total_train_passages (+0.0060),numeric__avg_downtime (-0.0015),numeric__maintenance_count_180d (-0.0012),numeric__life_remaining_ratio (-0.0010)
AST011860,2026-05-25,0.5826547388427645,HIGH,numeric__total_maintenance_cost (+0.0124),numeric__days_since_maintenance (+0.0072),numeric__total_train_passages (+0.0065),numeric__maintenance_count (+0.0061),numeric__avg_downtime (+0.0057),numeric__maintenance_count_180d (-0.0010),numeric__condition_usage_risk (-0.0008),numeric__maintenance_cost_90d (-0.0004)
AST037059,2026-05-25,0.5826428110466022,HIGH,numeric__total_maintenance_cost (+0.0104),numeric__maintenance_count (+0.0069),numeric__total_downtime (+0.0068),numeric__total_train_passages (+0.0056),numeric__avg_downtime (+0.0050),numeric__days_since_maintenance (-0.0020),numeric__condition_decline (-0.0008),numeric__condition_usage_risk (-0.0005)
AST017172,2026-05-25,0.5826358591150803,HIGH,numeric__total_maintenance_cost (+0.0128),numeric__total_downtime (+0.0069),numeric__total_train_passages (+0.0067),numeric__maintenance_count (+0.0067),numeric__days_since_maintenance (+0.0058),numeric__condition_decline (-0.0010),numeric__condition_change (-0.0006),numeric__maintenance_cost_90d (-0.0006)
AST025041,2026-05-25,0.5826238697307458,HIGH,numeric__total_maintenance_cost (+0.0126),numeric__days_since_maintenance (+0.0066),numeric__total_train_passages (+0.0064),numeric__maintenance_count (+0.0062),categorical__station_code_PAO (+0.0053),numeric__asset_age_at_snapshot (-0.0003),numeric__maintenance_count_90d (-0.0002),numeric__near_end_of_life (-0.0002)
AST033080,2026-05-25,0.5825973590528887,HIGH,numeric__total_maintenance_cost (+0.0121),numeric__days_since_maintenance (+0.0070),numeric__maintenance_count (+0.0067),numeric__total_train_passages (+0.0065),numeric__avg_downtime (+0.0056),numeric__maintenance_count_180d (-0.0010),numeric__maintenance_cost_90d (-0.0006),numeric__maintenance_interval_days (-0.0003)
AST021653,2026-05-25,0.5825943025655741,HIGH,numeric__total_maintenance_cost (+0.0122),numeric__days_since_maintenance (+0.0079),numeric__maintenance_count (+0.0066),numeric__total_train_passages (+0.0065),numeric__total_downtime (+0.0057),numeric__avg_downtime (-0.0019),numeric__maintenance_count_180d (-0.0012),numeric__maintenance_cost_90d (-0.0006)
AST039069,2026-05-25,0.5825481531025862,HIGH,numeric__total_maintenance_cost (+0.0130),numeric__total_downtime (+0.0070),numeric__total_train_passages (+0.0068),numeric__maintenance_count (+0.0061),numeric__days_since_maintenance (+0.0059),numeric__condition_decline (-0.0008),numeric__condition_usage_risk (-0.0008),numeric__maintenance_cost_90d (-0.0004)
AST005690,2026-05-25,0.5825407472169901,HIGH,numeric__total_maintenance_cost (+0.0125),numeric__maintenance_count (+0.0075),numeric__total_downtime (+0.0069),numeric__total_train_passages (+0.0067),numeric__avg_downtime (+0.0050),numeric__days_since_maintenance (-0.0018),numeric__maintenance_cost_90d (-0.0010),numeric__condition_decline (-0.0008)
AST020751,2026-05-25,0.5825365796576341,HIGH,numeric__total_maintenance_cost (+0.0125),numeric__total_train_passages (+0.0065),numeric__maintenance_count (+0.0061),numeric__days_since_maintenance (+0.0059),numeric__total_downtime (+0.0056),numeric__maintenance_cost_90d (-0.0006),numeric__maintenance_count_90d (-0.0003),numeric__near_end_of_life (-0.0002)
AST027518,2026-05-25,0.5825316672490916,HIGH,numeric__total_maintenance_cost (+0.0130),numeric__total_downtime (+0.0071),numeric__total_train_passages (+0.0067),numeric__days_since_maintenance (+0.0065),numeric__maintenance_count (+0.0060),numeric__life_remaining_ratio (-0.0010),numeric__condition_decline (-0.0009),numeric__maintenance_cost_90d (-0.0008)
AST030465,2026-05-25,0.5825020706446666,HIGH,numeric__total_maintenance_cost (+0.0124),numeric__days_since_maintenance (+0.0072),numeric__total_train_passages (+0.0065),numeric__maintenance_count (+0.0060),numeric__maintenance_cost_365d (+0.0056),numeric__maintenance_count_180d (-0.0010),numeric__maintenance_cost_90d (-0.0006),numeric__maintenance_count_90d (-0.0002)
AST035955,2026-05-25,0.5824864233889502,HIGH,numeric__total_maintenance_cost (+0.0129),numeric__total_downtime (+0.0083),numeric__total_train_passages (+0.0067),numeric__maintenance_count (+0.0060),numeric__days_since_maintenance (+0.0059),numeric__avg_downtime (-0.0017),numeric__condition_decline (-0.0009),numeric__asset_age_at_snapshot (-0.0008)
AST032267,2026-05-25,0.58246123560765,HIGH,numeric__total_maintenance_cost (+0.0120),numeric__total_train_passages (+0.0069),numeric__maintenance_count (+0.0066),numeric__days_since_maintenance (+0.0057),numeric__total_downtime (+0.0053),numeric__maintenance_cost_90d (-0.0006),numeric__initial_condition_score (-0.0002),numeric__wear_usage_risk (-0.0001)
AST025496,2026-05-25,0.5823705372876761,HIGH,numeric__total_maintenance_cost (+0.0107),numeric__maintenance_count (+0.0076),numeric__total_downtime (+0.0068),numeric__total_train_passages (+0.0055),numeric__avg_downtime (+0.0045),numeric__days_since_maintenance (-0.0022),numeric__recent_maintenance_activity (-0.0010),numeric__condition_decline (-0.0009)
AST005439,2026-05-25,0.5822788879224884,HIGH,numeric__total_maintenance_cost (+0.0123),numeric__days_since_maintenance (+0.0070),numeric__maintenance_count (+0.0067),numeric__total_train_passages (+0.0065),numeric__avg_downtime (+0.0056),numeric__maintenance_count_180d (-0.0010),numeric__maintenance_cost_90d (-0.0005),numeric__maintenance_interval_days (-0.0003)
AST035648,2026-05-25,0.5821914114285706,HIGH,numeric__total_maintenance_cost (+0.0123),numeric__maintenance_count (+0.0067),numeric__total_train_passages (+0.0063),numeric__days_since_maintenance (+0.0059),numeric__total_downtime (+0.0052),numeric__maintenance_cost_90d (-0.0008),numeric__wear_defect_risk (-0.0005),numeric__initial_condition_score (-0.0004)
AST017642,2026-05-25,0.5821737781170817,HIGH,numeric__total_maintenance_cost (+0.0127),numeric__total_train_passages (+0.0067),numeric__maintenance_count (+0.0066),numeric__total_downtime (+0.0065),numeric__days_since_maintenance (+0.0062),numeric__condition_decline (-0.0008),numeric__maintenance_cost_90d (-0.0008),numeric__condition_change (-0.0005)
AST032581,2026-05-25,0.5821003790001414,HIGH,numeric__total_maintenance_cost (+0.0130),numeric__total_downtime (+0.0069),numeric__total_train_passages (+0.0068),numeric__maintenance_count (+0.0067),numeric__days_since_maintenance (+0.0058),numeric__condition_decline (-0.0008),numeric__condition_change (-0.0007),numeric__maintenance_cost_90d (-0.0006)
AST037110,2026-05-25,0.5820817083289911,HIGH,numeric__total_maintenance_cost (+0.0116),numeric__days_since_maintenance (+0.0066),numeric__total_train_passages (+0.0064),numeric__maintenance_count (+0.0061),numeric__total_downtime (+0.0058),numeric__maintenance_cost_365d (-0.0021),numeric__life_remaining_ratio (-0.0010),numeric__maintenance_cost_90d (-0.0008)
AST037459,2026-05-25,0.5820766527242007,HIGH,numeric__total_maintenance_cost (+0.0109),numeric__maintenance_count (+0.0068),numeric__total_downtime (+0.0065),numeric__total_train_passages (+0.0064),numeric__maintenance_count_365d (+0.0046),numeric__days_since_maintenance (-0.0012),numeric__avg_downtime (-0.0012),numeric__life_remaining_ratio (-0.0009)
AST029667,2026-05-25,0.5820587769799529,HIGH,numeric__total_maintenance_cost (+0.0113),numeric__maintenance_count (+0.0075),numeric__total_downtime (+0.0064),numeric__total_train_passages (+0.0056),numeric__avg_downtime (+0.0043),numeric__days_since_maintenance (-0.0021),numeric__condition_decline (-0.0009),numeric__condition_change (-0.0007)
AST022846,2026-05-25,0.5820371838891674,HIGH,numeric__total_maintenance_cost (+0.0124),numeric__maintenance_count (+0.0075),numeric__total_train_passages (+0.0065),numeric__total_downtime (+0.0053),numeric__avg_downtime (+0.0050),numeric__days_since_maintenance (-0.0018),numeric__maintenance_cost_90d (-0.0006),numeric__near_end_of_life (-0.0002)
AST035100,2026-05-25,0.5820338332369379,HIGH,numeric__total_maintenance_cost (+0.0130),numeric__total_downtime (+0.0075),numeric__total_train_passages (+0.0068),numeric__maintenance_count (+0.0067),numeric__days_since_maintenance (+0.0058),numeric__condition_decline (-0.0008),numeric__condition_change (-0.0007),numeric__condition_usage_risk (-0.0007)
AST018647,2026-05-25,0.5820058083094343,HIGH,numeric__total_maintenance_cost (+0.0123),numeric__days_since_maintenance (+0.0071),numeric__maintenance_count (+0.0070),numeric__total_train_passages (+0.0065),numeric__total_downtime (+0.0057),numeric__maintenance_count_180d (-0.0010),numeric__condition_usage_risk (-0.0008),numeric__maintenance_cost_90d (-0.0006)
