asset_id,snapshot_date,actual,predicted_probability,predicted_class,risk_probability,risk_level,risk_score,recommended_action
AST027791,2026-05-25,0,0.3080749405381784,0,0.3080749405381784,MEDIUM,30.81,Monitor asset condition
AST027792,2026-05-25,0,0.2850373570833727,0,0.2850373570833727,MEDIUM,28.5,Monitor asset condition
AST027785,2026-05-25,0,0.2895581548609575,0,0.2895581548609575,MEDIUM,28.96,Monitor asset condition
AST027793,2026-05-25,0,0.2309890616732902,0,0.2309890616732902,MEDIUM,23.1,Monitor asset condition
AST027775,2026-05-25,0,0.5163334120893501,1,0.5163334120893501,HIGH,51.63,Schedule inspection within 7 days
AST027773,2026-05-25,1,0.3853449217819866,0,0.3853449217819866,MEDIUM,38.53,Monitor asset condition
AST027757,2026-05-25,1,0.5166572602062662,1,0.5166572602062662,HIGH,51.67,Schedule inspection within 7 days
AST027758,2026-05-25,0,0.5524596806884068,1,0.5524596806884068,HIGH,55.25,Schedule inspection within 7 days
AST027759,2026-05-25,0,0.2588529629751964,0,0.2588529629751964,MEDIUM,25.89,Monitor asset condition
AST027760,2026-05-25,0,0.2867227836610417,0,0.2867227836610417,MEDIUM,28.67,Monitor asset condition
AST027761,2026-05-25,0,0.5765495265114423,1,0.5765495265114423,HIGH,57.65,Schedule inspection within 7 days
AST027762,2026-05-25,0,0.2285044655093801,0,0.2285044655093801,MEDIUM,22.85,Monitor asset condition
AST027763,2026-05-25,0,0.4967020837360173,0,0.4967020837360173,HIGH,49.67,Schedule inspection within 7 days
AST027774,2026-05-25,0,0.4016040695751245,0,0.4016040695751245,HIGH,40.16,Schedule inspection within 7 days
AST027764,2026-05-25,0,0.4291015536369778,0,0.4291015536369778,HIGH,42.91,Schedule inspection within 7 days
AST027766,2026-05-25,1,0.5934387853122526,1,0.5934387853122526,HIGH,59.34,Schedule inspection within 7 days
AST027767,2026-05-25,0,0.3681859951708611,0,0.3681859951708611,MEDIUM,36.82,Monitor asset condition
AST027768,2026-05-25,0,0.5289305642149483,1,0.5289305642149483,HIGH,52.89,Schedule inspection within 7 days
AST027769,2026-05-25,0,0.6445879208481852,1,0.6445879208481852,CRITICAL,64.46,Immediate inspection
AST027770,2026-05-25,0,0.314901662204021,0,0.314901662204021,MEDIUM,31.49,Monitor asset condition
AST027771,2026-05-25,1,0.6014016983950516,1,0.6014016983950516,CRITICAL,60.14,Immediate inspection
AST027772,2026-05-25,0,0.4165549949993176,0,0.4165549949993176,HIGH,41.66,Schedule inspection within 7 days
AST027765,2026-05-25,0,0.6242234873651153,1,0.6242234873651153,CRITICAL,62.42,Immediate inspection
AST027794,2026-05-25,0,0.2950020388524197,0,0.2950020388524197,MEDIUM,29.5,Monitor asset condition
AST027795,2026-05-25,0,0.5145335043539657,1,0.5145335043539657,HIGH,51.45,Schedule inspection within 7 days
AST027796,2026-05-25,1,0.4602834863391336,0,0.4602834863391336,HIGH,46.03,Schedule inspection within 7 days
AST027818,2026-05-25,0,0.0009175698279027,0,0.0009175698279027,LOW,0.09,Routine monitoring
AST027819,2026-05-25,0,0.2785453469190067,0,0.2785453469190067,MEDIUM,27.85,Monitor asset condition
AST027820,2026-05-25,0,0.25914785043549,0,0.25914785043549,MEDIUM,25.91,Monitor asset condition
AST027821,2026-05-25,0,0.3782767544182065,0,0.3782767544182065,MEDIUM,37.83,Monitor asset condition
AST027822,2026-05-25,0,0.2793399172992377,0,0.2793399172992377,MEDIUM,27.93,Monitor asset condition
AST027823,2026-05-25,0,0.5465472282059094,1,0.5465472282059094,HIGH,54.65,Schedule inspection within 7 days
AST027824,2026-05-25,0,0.4380270103608459,0,0.4380270103608459,HIGH,43.8,Schedule inspection within 7 days
AST027817,2026-05-25,0,0.6087900592440457,1,0.6087900592440457,CRITICAL,60.88,Immediate inspection
AST027825,2026-05-25,1,0.3653752560818222,0,0.3653752560818222,MEDIUM,36.54,Monitor asset condition
AST027827,2026-05-25,0,0.3687817751147716,0,0.3687817751147716,MEDIUM,36.88,Monitor asset condition
AST027828,2026-05-25,0,0.0011742402133429,0,0.0011742402133429,LOW,0.12,Routine monitoring
AST027829,2026-05-25,1,0.0790503654670822,0,0.0790503654670822,LOW,7.91,Routine monitoring
AST027830,2026-05-25,0,0.4942183681134818,0,0.4942183681134818,HIGH,49.42,Schedule inspection within 7 days
AST027831,2026-05-25,0,0.6103427871489583,1,0.6103427871489583,CRITICAL,61.03,Immediate inspection
AST027832,2026-05-25,0,0.2302106354617936,0,0.2302106354617936,MEDIUM,23.02,Monitor asset condition
AST027833,2026-05-25,0,0.5739952084110763,1,0.5739952084110763,HIGH,57.4,Schedule inspection within 7 days
AST027826,2026-05-25,0,0.6129944075630693,1,0.6129944075630693,CRITICAL,61.3,Immediate inspection
AST027816,2026-05-25,0,0.4682499466205477,0,0.4682499466205477,HIGH,46.82,Schedule inspection within 7 days
AST027815,2026-05-25,1,0.1445586372587455,0,0.1445586372587455,LOW,14.46,Routine monitoring
AST027814,2026-05-25,1,0.4561602116977929,0,0.4561602116977929,HIGH,45.62,Schedule inspection within 7 days
AST027797,2026-05-25,0,0.5881726386819671,1,0.5881726386819671,HIGH,58.82,Schedule inspection within 7 days
AST027798,2026-05-25,0,0.4954527345386493,0,0.4954527345386493,HIGH,49.55,Schedule inspection within 7 days
AST027799,2026-05-25,0,0.3125602734450429,0,0.3125602734450429,MEDIUM,31.26,Monitor asset condition
AST027800,2026-05-25,0,0.6379614249589403,1,0.6379614249589403,CRITICAL,63.8,Immediate inspection
AST027801,2026-05-25,0,0.5523695065901353,1,0.5523695065901353,HIGH,55.24,Schedule inspection within 7 days
AST027802,2026-05-25,0,0.000820043860892,0,0.000820043860892,LOW,0.08,Routine monitoring
AST027803,2026-05-25,1,0.5075645071076065,1,0.5075645071076065,HIGH,50.76,Schedule inspection within 7 days
AST027804,2026-05-25,0,0.5183105781403873,1,0.5183105781403873,HIGH,51.83,Schedule inspection within 7 days
AST027805,2026-05-25,0,0.588580064974567,1,0.588580064974567,HIGH,58.86,Schedule inspection within 7 days
AST027806,2026-05-25,1,0.5101344581253158,1,0.5101344581253158,HIGH,51.01,Schedule inspection within 7 days
AST027807,2026-05-25,0,0.3450280506116124,0,0.3450280506116124,MEDIUM,34.5,Monitor asset condition
AST027808,2026-05-25,0,0.292206836893892,0,0.292206836893892,MEDIUM,29.22,Monitor asset condition
AST027809,2026-05-25,1,0.5402627763469531,1,0.5402627763469531,HIGH,54.03,Schedule inspection within 7 days
AST027810,2026-05-25,1,0.4529081622722777,0,0.4529081622722777,HIGH,45.29,Schedule inspection within 7 days
AST027811,2026-05-25,0,0.0008748332410672,0,0.0008748332410672,LOW,0.09,Routine monitoring
AST027812,2026-05-25,0,0.6396062197615843,1,0.6396062197615843,CRITICAL,63.96,Immediate inspection
AST027813,2026-05-25,0,0.0015566963480008,0,0.0015566963480008,LOW,0.16,Routine monitoring
AST027836,2026-05-25,0,0.4199666875065324,0,0.4199666875065324,HIGH,42.0,Schedule inspection within 7 days
AST027594,2026-05-25,0,0.422459361999721,0,0.422459361999721,HIGH,42.25,Schedule inspection within 7 days
AST027271,2026-05-25,0,0.4406776924993125,0,0.4406776924993125,HIGH,44.07,Schedule inspection within 7 days
AST027592,2026-05-25,0,0.6013517244911906,1,0.6013517244911906,CRITICAL,60.14,Immediate inspection
AST027373,2026-05-25,0,0.0019676567448372,0,0.0019676567448372,LOW,0.2,Routine monitoring
AST027374,2026-05-25,0,0.59767114344898,1,0.59767114344898,HIGH,59.77,Schedule inspection within 7 days
AST027375,2026-05-25,0,0.4743943709061414,0,0.4743943709061414,HIGH,47.44,Schedule inspection within 7 days
AST027376,2026-05-25,0,0.5285190995039125,1,0.5285190995039125,HIGH,52.85,Schedule inspection within 7 days
AST027377,2026-05-25,0,0.4941969093690409,0,0.4941969093690409,HIGH,49.42,Schedule inspection within 7 days
AST027378,2026-05-25,0,0.3075312661386883,0,0.3075312661386883,MEDIUM,30.75,Monitor asset condition
AST027379,2026-05-25,0,0.6169061201174195,1,0.6169061201174195,CRITICAL,61.69,Immediate inspection
AST027372,2026-05-25,0,0.0014045376327137,0,0.0014045376327137,LOW,0.14,Routine monitoring
AST027380,2026-05-25,0,0.3904760260214786,0,0.3904760260214786,MEDIUM,39.05,Monitor asset condition
AST027382,2026-05-25,0,0.6448917028367152,1,0.6448917028367152,CRITICAL,64.49,Immediate inspection
AST027383,2026-05-25,1,0.3337057951608619,0,0.3337057951608619,MEDIUM,33.37,Monitor asset condition
AST027384,2026-05-25,0,0.5760732850656872,1,0.5760732850656872,HIGH,57.61,Schedule inspection within 7 days
AST027385,2026-05-25,0,0.5802187561865293,1,0.5802187561865293,HIGH,58.02,Schedule inspection within 7 days
AST027386,2026-05-25,0,0.317677360127116,0,0.317677360127116,MEDIUM,31.77,Monitor asset condition
AST027387,2026-05-25,0,0.213244670476585,0,0.213244670476585,MEDIUM,21.32,Monitor asset condition
AST027388,2026-05-25,0,0.5050888538224758,1,0.5050888538224758,HIGH,50.51,Schedule inspection within 7 days
AST027381,2026-05-25,0,0.5739888959326582,1,0.5739888959326582,HIGH,57.4,Schedule inspection within 7 days
AST027389,2026-05-25,0,0.6043346035001214,1,0.6043346035001214,CRITICAL,60.43,Immediate inspection
AST027371,2026-05-25,0,0.0019784792925584,0,0.0019784792925584,LOW,0.2,Routine monitoring
AST027369,2026-05-25,0,0.4194952485338412,0,0.4194952485338412,HIGH,41.95,Schedule inspection within 7 days
AST027353,2026-05-25,0,0.5786831695696438,1,0.5786831695696438,HIGH,57.87,Schedule inspection within 7 days
AST027354,2026-05-25,0,0.5984800845132753,1,0.5984800845132753,HIGH,59.85,Schedule inspection within 7 days
AST027355,2026-05-25,0,0.0013713400166613,0,0.0013713400166613,LOW,0.14,Routine monitoring
AST027356,2026-05-25,0,0.5458421281737227,1,0.5458421281737227,HIGH,54.58,Schedule inspection within 7 days
AST027357,2026-05-25,0,0.5973091609343075,1,0.5973091609343075,HIGH,59.73,Schedule inspection within 7 days
AST027358,2026-05-25,0,0.5983821599828706,1,0.5983821599828706,HIGH,59.84,Schedule inspection within 7 days
AST027359,2026-05-25,0,0.6009440732282332,1,0.6009440732282332,CRITICAL,60.09,Immediate inspection
AST027370,2026-05-25,0,0.0015379415555296,0,0.0015379415555296,LOW,0.15,Routine monitoring
AST027360,2026-05-25,0,0.5884184349741344,1,0.5884184349741344,HIGH,58.84,Schedule inspection within 7 days
AST027362,2026-05-25,0,0.4677127399436154,0,0.4677127399436154,HIGH,46.77,Schedule inspection within 7 days
AST027363,2026-05-25,0,0.4235868637474393,0,0.4235868637474393,HIGH,42.36,Schedule inspection within 7 days
AST027364,2026-05-25,0,0.4297574091695129,0,0.4297574091695129,HIGH,42.98,Schedule inspection within 7 days
AST027365,2026-05-25,0,0.2936237260220079,0,0.2936237260220079,MEDIUM,29.36,Monitor asset condition
AST027366,2026-05-25,1,0.5833536322540464,1,0.5833536322540464,HIGH,58.34,Schedule inspection within 7 days
AST027367,2026-05-25,0,0.6043511074272547,1,0.6043511074272547,CRITICAL,60.44,Immediate inspection
AST027368,2026-05-25,0,0.4424560922372307,0,0.4424560922372307,HIGH,44.25,Schedule inspection within 7 days
AST027361,2026-05-25,0,0.4002020904073657,0,0.4002020904073657,HIGH,40.02,Schedule inspection within 7 days
AST027390,2026-05-25,0,0.4065331785234157,0,0.4065331785234157,HIGH,40.65,Schedule inspection within 7 days
AST027391,2026-05-25,0,0.4129405665979549,0,0.4129405665979549,HIGH,41.29,Schedule inspection within 7 days
AST027392,2026-05-25,0,0.5693488022683222,1,0.5693488022683222,HIGH,56.93,Schedule inspection within 7 days
AST027414,2026-05-25,0,0.477709787382066,0,0.477709787382066,HIGH,47.77,Schedule inspection within 7 days
AST027415,2026-05-25,0,0.4032637901405706,0,0.4032637901405706,HIGH,40.33,Schedule inspection within 7 days
AST027416,2026-05-25,0,0.4181786903219534,0,0.4181786903219534,HIGH,41.82,Schedule inspection within 7 days
AST027417,2026-05-25,0,0.0021607347071349,0,0.0021607347071349,LOW,0.22,Routine monitoring
AST027418,2026-05-25,0,0.4188514878180475,0,0.4188514878180475,HIGH,41.89,Schedule inspection within 7 days
AST027419,2026-05-25,0,0.2010848144686252,0,0.2010848144686252,MEDIUM,20.11,Monitor asset condition
AST027420,2026-05-25,0,0.3025899666102654,0,0.3025899666102654,MEDIUM,30.26,Monitor asset condition
AST027413,2026-05-25,0,0.3184800155474038,0,0.3184800155474038,MEDIUM,31.85,Monitor asset condition
AST027421,2026-05-25,0,0.5083163389110696,1,0.5083163389110696,HIGH,50.83,Schedule inspection within 7 days
AST027423,2026-05-25,1,0.4325386767806776,0,0.4325386767806776,HIGH,43.25,Schedule inspection within 7 days
AST027424,2026-05-25,0,0.00198984634461,0,0.00198984634461,LOW,0.2,Routine monitoring
AST027425,2026-05-25,0,0.6029410181937747,1,0.6029410181937747,CRITICAL,60.29,Immediate inspection
AST027426,2026-05-25,0,0.612556402821698,1,0.612556402821698,CRITICAL,61.26,Immediate inspection
AST027427,2026-05-25,0,0.4893162596243413,0,0.4893162596243413,HIGH,48.93,Schedule inspection within 7 days
AST027428,2026-05-25,0,0.5486071880687661,1,0.5486071880687661,HIGH,54.86,Schedule inspection within 7 days
AST027429,2026-05-25,1,0.5156690824762896,1,0.5156690824762896,HIGH,51.57,Schedule inspection within 7 days
AST027422,2026-05-25,0,0.5091231709098046,1,0.5091231709098046,HIGH,50.91,Schedule inspection within 7 days
AST027412,2026-05-25,1,0.590788194755784,1,0.590788194755784,HIGH,59.08,Schedule inspection within 7 days
AST027411,2026-05-25,0,0.5865171551382468,1,0.5865171551382468,HIGH,58.65,Schedule inspection within 7 days
AST027410,2026-05-25,0,0.4655953381901712,0,0.4655953381901712,HIGH,46.56,Schedule inspection within 7 days
AST027393,2026-05-25,0,0.5849262588736819,1,0.5849262588736819,HIGH,58.49,Schedule inspection within 7 days
AST027394,2026-05-25,0,0.4883887964358048,0,0.4883887964358048,HIGH,48.84,Schedule inspection within 7 days
AST027395,2026-05-25,0,0.4034773136670847,0,0.4034773136670847,HIGH,40.35,Schedule inspection within 7 days
AST027396,2026-05-25,0,0.5222763262093075,1,0.5222763262093075,HIGH,52.23,Schedule inspection within 7 days
AST027397,2026-05-25,0,0.4517492590019807,0,0.4517492590019807,HIGH,45.17,Schedule inspection within 7 days
AST027398,2026-05-25,0,0.6232239084558606,1,0.6232239084558606,CRITICAL,62.32,Immediate inspection
AST027399,2026-05-25,0,0.2577214082832855,0,0.2577214082832855,MEDIUM,25.77,Monitor asset condition
AST027400,2026-05-25,0,0.002259011922032,0,0.002259011922032,LOW,0.23,Routine monitoring
AST027401,2026-05-25,0,0.5311026816584429,1,0.5311026816584429,HIGH,53.11,Schedule inspection within 7 days
AST027402,2026-05-25,0,0.5435052279325735,1,0.5435052279325735,HIGH,54.35,Schedule inspection within 7 days
AST027403,2026-05-25,0,0.3736988569993589,0,0.3736988569993589,MEDIUM,37.37,Monitor asset condition
AST027404,2026-05-25,0,0.3213514617133383,0,0.3213514617133383,MEDIUM,32.14,Monitor asset condition
AST027405,2026-05-25,0,0.3651596471767055,0,0.3651596471767055,MEDIUM,36.52,Monitor asset condition
AST027406,2026-05-25,0,0.580284217357438,1,0.580284217357438,HIGH,58.03,Schedule inspection within 7 days
AST027407,2026-05-25,0,0.5686657015930842,1,0.5686657015930842,HIGH,56.87,Schedule inspection within 7 days
AST027408,2026-05-25,1,0.5337764570376713,1,0.5337764570376713,HIGH,53.38,Schedule inspection within 7 days
AST027409,2026-05-25,0,0.001091747469172,0,0.001091747469172,LOW,0.11,Routine monitoring
AST027352,2026-05-25,0,0.5133036579427401,1,0.5133036579427401,HIGH,51.33,Schedule inspection within 7 days
AST027430,2026-05-25,0,0.6098296440090878,1,0.6098296440090878,CRITICAL,60.98,Immediate inspection
AST027351,2026-05-25,1,0.5229149486157061,1,0.5229149486157061,HIGH,52.29,Schedule inspection within 7 days
AST027349,2026-05-25,0,0.589837670672888,1,0.589837670672888,HIGH,58.98,Schedule inspection within 7 days
AST027292,2026-05-25,1,0.5142210574514117,1,0.5142210574514117,HIGH,51.42,Schedule inspection within 7 days
AST027293,2026-05-25,0,0.385097056512747,0,0.385097056512747,MEDIUM,38.51,Monitor asset condition
AST027294,2026-05-25,0,0.0012800782377089,0,0.0012800782377089,LOW,0.13,Routine monitoring
AST027295,2026-05-25,0,0.5036919108979043,1,0.5036919108979043,HIGH,50.37,Schedule inspection within 7 days
AST027296,2026-05-25,0,0.660419935022816,1,0.660419935022816,CRITICAL,66.04,Immediate inspection
AST027297,2026-05-25,0,0.230282816422479,0,0.230282816422479,MEDIUM,23.03,Monitor asset condition
AST027298,2026-05-25,0,0.0023828397666606,0,0.0023828397666606,LOW,0.24,Routine monitoring
AST027291,2026-05-25,0,0.576423873510438,1,0.576423873510438,HIGH,57.64,Schedule inspection within 7 days
AST027299,2026-05-25,0,0.6164604078581482,1,0.6164604078581482,CRITICAL,61.65,Immediate inspection
AST027301,2026-05-25,0,0.4741792714403137,0,0.4741792714403137,HIGH,47.42,Schedule inspection within 7 days
AST027302,2026-05-25,0,0.3494258762719383,0,0.3494258762719383,MEDIUM,34.94,Monitor asset condition
AST027303,2026-05-25,0,0.6028977656367062,1,0.6028977656367062,CRITICAL,60.29,Immediate inspection
AST027304,2026-05-25,0,0.3648047369157117,0,0.3648047369157117,MEDIUM,36.48,Monitor asset condition
AST027305,2026-05-25,0,0.5716216267202247,1,0.5716216267202247,HIGH,57.16,Schedule inspection within 7 days
AST027306,2026-05-25,0,0.6276724837927165,1,0.6276724837927165,CRITICAL,62.77,Immediate inspection
AST027307,2026-05-25,0,0.6382849947307668,1,0.6382849947307668,CRITICAL,63.83,Immediate inspection
AST027300,2026-05-25,1,0.5614067880966482,1,0.5614067880966482,HIGH,56.14,Schedule inspection within 7 days
AST027308,2026-05-25,0,0.4280305563433805,0,0.4280305563433805,HIGH,42.8,Schedule inspection within 7 days
AST027290,2026-05-25,0,0.2962714344840834,0,0.2962714344840834,MEDIUM,29.63,Monitor asset condition
AST027288,2026-05-25,0,0.3088184288426009,0,0.3088184288426009,MEDIUM,30.88,Monitor asset condition
AST027272,2026-05-25,0,0.5363493814186358,1,0.5363493814186358,HIGH,53.63,Schedule inspection within 7 days
AST027273,2026-05-25,0,0.001104375174273,0,0.001104375174273,LOW,0.11,Routine monitoring
AST027274,2026-05-25,0,0.0011263954212755,0,0.0011263954212755,LOW,0.11,Routine monitoring
AST027275,2026-05-25,0,0.3465293989791003,0,0.3465293989791003,MEDIUM,34.65,Monitor asset condition
AST027276,2026-05-25,0,0.0017289766598481,0,0.0017289766598481,LOW,0.17,Routine monitoring
AST027277,2026-05-25,0,0.59254179222056,1,0.59254179222056,HIGH,59.25,Schedule inspection within 7 days
AST027278,2026-05-25,0,0.4778885815933816,0,0.4778885815933816,HIGH,47.79,Schedule inspection within 7 days
AST027289,2026-05-25,0,0.6540318371357936,1,0.6540318371357936,CRITICAL,65.4,Immediate inspection
AST027279,2026-05-25,0,0.5139574137944871,1,0.5139574137944871,HIGH,51.4,Schedule inspection within 7 days
AST027281,2026-05-25,0,0.4724445264122041,0,0.4724445264122041,HIGH,47.24,Schedule inspection within 7 days
AST027282,2026-05-25,0,0.4748772813886647,0,0.4748772813886647,HIGH,47.49,Schedule inspection within 7 days
AST027283,2026-05-25,0,0.0019020576867379,0,0.0019020576867379,LOW,0.19,Routine monitoring
AST027284,2026-05-25,0,0.5562416553283552,1,0.5562416553283552,HIGH,55.62,Schedule inspection within 7 days
AST027285,2026-05-25,0,0.0027554118758865,0,0.0027554118758865,LOW,0.28,Routine monitoring
AST027286,2026-05-25,0,0.5055749665534416,1,0.5055749665534416,HIGH,50.56,Schedule inspection within 7 days
